"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00040343","ASH MOUNTAIN, CA US","1980-01-23",,,"0.00","0.0","0.0","66","37","44"
"USC00040343","ASH MOUNTAIN, CA US","1980-01-24",,,"0.00","0.0","0.0","66","35","39"
"USC00040343","ASH MOUNTAIN, CA US","1980-01-25",,,"0.00","0.0","0.0","64","33","39"
"USC00040343","ASH MOUNTAIN, CA US","1980-01-26",,,"0.00","0.0","0.0","58","32","37"
"USC00040343","ASH MOUNTAIN, CA US","1980-01-27",,,"0.00","0.0","0.0","61","36","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-01-28",,,"0.00","0.0","0.0","59","37","40"
"USC00040343","ASH MOUNTAIN, CA US","1980-01-29",,,"0.02","0.0","0.0","60","40","45"
"USC00040343","ASH MOUNTAIN, CA US","1980-01-30",,,"0.00","0.0","0.0","51","32","32"
"USC00040343","ASH MOUNTAIN, CA US","1980-01-31",,,"0.00","0.0","0.0","59","32","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-01",,,"0.00","0.0","0.0","63","41","43"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-02",,,"0.00","0.0","0.0","66","38","49"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-03",,,"0.00","0.0","0.0","75","43","50"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-04",,,"0.00","0.0","0.0","64","41","42"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-05",,,"0.00","0.0","0.0","66","41","49"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-06",,,"0.00","0.0","0.0","69","44","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-07",,,"0.04","0.0","0.0","53","41","42"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-08",,,"0.00","0.0","0.0","53","34","40"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-09",,,"0.00","0.0","0.0","66","39","49"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-10",,,"0.00","0.0","0.0","69","39","43"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-11",,,"0.00","0.0","0.0","66","37","39"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-12",,,"0.00","0.0","0.0","69","38","40"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-13",,,"0.00","0.0","0.0","59","39","47"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-14",,,"0.17","0.0","0.0","58","45","49"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-15",,,"1.17","0.0","0.0","58","46","52"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-16",,,"0.70","0.0","0.0","56","47","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-17",,,"2.21","0.0","0.0","57","46","50"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-18",,,"1.34","0.0","0.0","58","50","55"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-19",,,"1.11","0.0","0.0","63","46","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-20",,,"1.26","0.0","0.0","55","40","42"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-21",,,"0.71","0.0","0.0","59","42","48"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-22",,,"0.12","0.0","0.0","63","42","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-23",,,"0.00","0.0","0.0","63","41","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-24",,,"0.00","0.0","0.0","62","46","57"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-25",,,"0.00","0.0","0.0","69","48","52"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-26",,,"0.00","0.0","0.0","74","49","53"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-27",,,"0.00","0.0","0.0","79","52","62"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-28",,,"0.03","0.0","0.0","79","47","49"
"USC00040343","ASH MOUNTAIN, CA US","1980-02-29",,,"0.00","0.0","0.0","67","42","42"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-01",,,"0.00","0.0","0.0","65","42","49"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-02",,,"0.00","0.0","0.0","63","47","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-03",,,"1.04","0.0","0.0","60","39","41"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-04",,,"0.13","0.0","0.0","55","40","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-05",,,"0.22","0.0","0.0","63","45","47"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-06",,,"1.41","0.0","0.0","55","40","42"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-07",,,"0.53","0.0","0.0","47","34","39"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-08",,,"0.00","0.0","0.0","61","37","48"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-09",,,"0.00","0.0","0.0","66","41","53"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-10",,,"0.00","0.0","0.0","68","44","50"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-11",,,"0.92","0.0","0.0","68","41","48"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-12",,,"0.02","0.0","0.0","61","36","41"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-13",,,"0.00","0.0","0.0","59","40","45"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-14",,,"0.00","0.0","0.0","62","41","44"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-15",,,"0.00","0.0","0.0","66","43","51"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-16",,,"0.00","0.0","0.0","60","37","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-17",,,"0.00","0.0","0.0","61","38","51"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-18",,,"0.23","0.0","0.0","70","43","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-19",,,"0.24","0.0","0.0","49","35","40"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-20",,,"0.00","0.0","0.0","66","38","47"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-21",,,"0.01","0.0","0.0","69","40","42"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-22",,,"0.14","0.0","0.0","56","35","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-23",,,"0.00","0.0","0.0","63","39","53"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-24",,,"0.00","0.0","0.0","68","41","47"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-25",,,"0.00","0.0","0.0","62","39","48"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-26",,,"0.19","0.0","0.0","55","34","41"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-27",,,"0.00","0.0","0.0","58","39","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-28",,,"0.00","0.0","0.0","61","42","48"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-29",,,"0.00","0.0","0.0","66","42","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-30",,,"0.00","0.0","0.0","74","44","58"
"USC00040343","ASH MOUNTAIN, CA US","1980-03-31",,,"0.00","0.0","0.0","69","40","50"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-01",,,"0.00","0.0","0.0","65","38","42"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-02",,,"0.00","0.0","0.0","59","37","45"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-03",,,"0.00","0.0","0.0","64","41","53"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-04",,,"0.00","0.0","0.0","68","44","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-05",,,"0.28","0.0","0.0","65","45","47"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-06",,,"0.65","0.0","0.0","56","45","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-07",,,"0.00","0.0","0.0","69","39","49"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-08",,,"0.00","0.0","0.0","64","42","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-09",,,"0.00","0.0","0.0","74","46","60"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-10",,,"0.00","0.0","0.0","74","45","57"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-11",,,"0.00","0.0","0.0","71","49","60"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-12",,,"0.00","0.0","0.0","78","52","66"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-13",,,"0.00","0.0","0.0","80","53","68"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-14",,,"0.00","0.0","0.0","81","50","64"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-15",,,"0.00","0.0","0.0","75","47","59"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-16",,,"0.00","0.0","0.0","73","47","63"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-17",,,"0.00","0.0","0.0","87","59","73"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-18",,,"0.00","0.0","0.0","88","49","68"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-19",,,"0.00","0.0","0.0","82","53","68"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-20",,,"0.00","0.0","0.0","84","54","63"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-21",,,"0.19","0.0","0.0","77","42","47"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-22",,,"0.00","0.0","0.0","53","41","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-23",,,"0.06","0.0","0.0","60","41","47"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-24",,,"0.02","0.0","0.0","52","44","51"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-25",,,"0.00","0.0","0.0","61","50","59"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-26",,,"0.00","0.0","0.0","74","48","64"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-27",,,"0.00","0.0","0.0","78","52","60"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-28",,,"0.00","0.0","0.0","79","55","60"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-29",,,"0.43","0.0","0.0","67","50","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-04-30",,,"0.02","0.0","0.0","60","52","56"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-01",,,"0.00","0.0","0.0","66","50","57"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-02",,,"0.00","0.0","0.0","67","52","60"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-03",,,"0.00","0.0","0.0","79","55","64"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-04",,,"0.00","0.0","0.0","82","58","66"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-05",,,"0.00","0.0","0.0","87","58","65"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-06",,,"0.00","0.0","0.0","84","53","59"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-07",,,"0.00","0.0","0.0","77","51","55"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-08",,,"0.00","0.0","0.0","78","53","63"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-09",,,"0.00","0.0","0.0","81","49","52"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-10",,,"0.88","0.0","0.0","58","42","42"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-11",,,"0.23","0.0","0.0","55","38","44"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-12",,,"0.01","0.0","0.0","59","42","51"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-13",,,"0.00","0.0","0.0","67","45","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-14",,,"0.08","0.0","0.0","70","48","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-15",,,"0.01","0.0","0.0","60","51","55"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-16",,,"0.00","0.0","0.0","70","55","64"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-17",,,"0.00","0.0","0.0","82","54","64"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-18",,,"0.00","0.0","0.0","83","58","67"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-19",,,"0.00","0.0","0.0","88","63","72"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-20",,,"0.00","0.0","0.0","94","65","72"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-21",,,"0.00","0.0","0.0","93","58","62"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-22",,,"0.00","0.0","0.0","81","55","62"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-23",,,"0.00","0.0","0.0","67","45","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-24",,,"0.00","0.0","0.0","62","42","46"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-25",,,"0.18","0.0","0.0","56","37","45"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-26",,,"0.00","0.0","0.0","68","45","52"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-27",,,"0.00","0.0","0.0","75","48","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-28",,,"0.00","0.0","0.0","71","50","54"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-29",,,"0.00","0.0","0.0","66","48","57"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-30",,,"0.00","0.0","0.0","77","54","59"
"USC00040343","ASH MOUNTAIN, CA US","1980-05-31",,,"0.00","0.0","0.0","75","50","55"
"USC00040343","ASH MOUNTAIN, CA US","1980-06-01",,,"0.00","0.0","0.0","72","50","58"
"USC00040343","ASH MOUNTAIN, CA US","1980-06-02",,,"0.00","0.0","0.0","80","53","60"
